User: Administrator
Title:	AuST dried Heliantina 10mM sinL 20000ms 5av_in glass2_20200117-164859_OE1_CHANNEL1_Sample 20200117_164859_102
1679	3207,403134
1680	3198,987786
1681	3179,865767
1682	3163,530223
1683	3148,505481
1684	3135,131273
1685	3126,674852
1686	3122,717305
1687	3126,900400
1688	3127,437430
1689	3124,432627
1690	3114,944449
1691	3103,645418
1692	3090,846373
1693	3077,571933
1694	3063,469334
1695	3054,004407
1696	3048,126690
1697	3047,455463
1698	3046,113657
1699	3045,009605
1700	3043,367617
1701	3041,472514
1702	3038,899435
1703	3035,855175
1704	3031,349154
1705	3025,729699
1706	3018,054670
1707	3012,035422
1708	3007,532058
1709	3005,111018
1710	3003,937011
1711	3003,787501
1712	3006,423050
1713	3006,089002
1714	3002,792414
1715	2992,146403
1716	2984,695523
1717	2981,494281
1718	2983,005764
1719	2993,629129
1720	2996,135010
1721	2994,355202
1722	2984,330896
1723	2978,434303
1724	2974,341241
1725	2974,359537
1726	2973,140182
1727	2971,724901
1728	2969,210149
1729	2967,599552
1730	2966,528959
1731	2966,393500
1732	2966,067917
1733	2965,579257
1734	2964,670804
1735	2963,578277
1736	2962,221270
1737	2961,170142
1738	2959,083706
1739	2956,177034
1740	2950,109967
1741	2947,050751
1742	2947,236526
1743	2950,384964
1744	2959,401237
1745	2959,650183
1746	2954,123686
1747	2940,746249
1748	2926,293241
1749	2910,310345
1750	2891,767734
1751	2879,124560
1752	2871,204720
1753	2871,502217
1754	2869,056813
1755	2865,352071
1756	2857,795004
1757	2851,917110
1758	2846,702488
1759	2843,998128
1760	2839,030433
1761	2832,619600
1762	2821,905650
1763	2815,420216
1764	2812,545219
1765	2817,477060
1766	2819,406574
1767	2818,566245
1768	2809,993663
1769	2804,692117
1770	2802,653088
1771	2809,639692
1772	2812,729800
1773	2811,209268
1774	2798,229744
1775	2788,743462
1776	2784,911873
1777	2787,772446
1778	2802,391733
1779	2809,103015
1780	2812,065255
1781	2807,428509
1782	2806,385389
1783	2806,365106
1784	2809,243986
1785	2809,449517
1786	2808,078622
1787	2804,210301
1788	2800,333612
1789	2796,078397
1790	2791,729535
1791	2787,076404
1792	2782,224118
1793	2777,847645
1794	2772,168291
1795	2765,735149
1796	2756,715325
1797	2751,387563
1798	2748,886517
1799	2752,404950
1800	2752,142956
1801	2748,807319
1802	2739,483252
1803	2731,346540
1804	2724,267773
1805	2719,306256
1806	2716,072993
1807	2714,716867
1808	2715,525818
1809	2716,912708
1810	2718,454165
1811	2720,653041
1812	2720,521891
1813	2717,980403
1814	2710,989379
1815	2705,087119
1816	2700,804139
1817	2699,622038
1818	2699,431429
1819	2699,883850
1820	2701,979770
1821	2701,706471
1822	2698,667629
1823	2689,290648
1824	2682,245554
1825	2678,842775
1826	2679,488256
1827	2688,249267
1828	2688,300659
1829	2684,110876
1830	2670,633643
1831	2668,346044
1832	2672,135939
1833	2687,857634
1834	2692,537080
1835	2691,465296
1836	2678,220593
1837	2676,182930
1838	2679,981121
1839	2695,200456
1840	2700,832358
1841	2700,744242
1842	2691,895428
1843	2683,410255
1844	2674,418084
1845	2664,446518
1846	2660,461187
1847	2661,466083
1848	2669,954221
1849	2676,377480
1850	2681,771171
1851	2684,496881
1852	2686,536849
1853	2687,099108
1854	2686,170438
1855	2683,546683
1856	2679,344256
1857	2673,593437
1858	2666,898989
1859	2659,462605
1860	2651,043166
1861	2643,509859
1862	2636,603269
1863	2631,603889
1864	2624,380379
1865	2615,814923
1866	2603,776077
1867	2595,651166
1868	2590,009970
1869	2590,374270
1870	2584,674288
1871	2575,092721
1872	2556,824792
1873	2546,225287
1874	2540,648301
1875	2545,553078
1876	2543,338034
1877	2536,740906
1878	2521,033696
1879	2510,876891
1880	2504,229010
1881	2504,375508
1882	2502,674832
1883	2500,527027
1884	2495,861307
1885	2494,090406
1886	2494,001164
1887	2497,681639
1888	2497,684873
1889	2495,370364
1890	2487,514394
1891	2485,200406
1892	2486,388546
1893	2494,416099
1894	2497,064215
1895	2495,931244
1896	2488,809521
1897	2481,540685
1898	2473,525669
1899	2465,244225
1900	2458,133785
1901	2452,451440
1902	2448,319030
1903	2446,043215
1904	2445,242239
1905	2447,275502
1906	2445,784596
1907	2442,085285
1908	2433,582872
1909	2430,502801
1910	2430,848837
1911	2437,493494
1912	2439,811907
1913	2439,908605
1914	2435,079524
1915	2434,849260
1916	2437,046295
1917	2443,407245
1918	2446,422259
1919	2447,231630
1920	2445,279367
1921	2441,171680
1922	2435,185512
1923	2426,433910
1924	2421,218072
1925	2420,367792
1926	2419,263167
1927	2417,039827
1928	2411,266465
1929	2406,525096
1930	2403,328008
1931	2404,208116
1932	2403,122203
1933	2399,300510
1934	2390,329073
1935	2381,378472
1936	2373,167852
1937	2367,108437
1938	2361,915611
1939	2357,722941
1940	2353,558305
1941	2351,459044
1942	2350,918055
1943	2354,854770
1944	2353,308074
1945	2346,447351
1946	2328,698773
1947	2316,450665
1948	2309,473126
1949	2313,667435
1950	2314,023407
1951	2311,202102
1952	2301,769792
1953	2293,478397
1954	2286,008096
1955	2279,487006
1956	2276,250735
1957	2275,854206
1958	2281,082883
1959	2281,127090
1960	2277,380371
1961	2265,722138
1962	2260,334422
1963	2259,199245
1964	2265,877829
1965	2268,485278
1966	2268,750358
1967	2264,477909
1968	2261,816738
1969	2259,606634
1970	2258,484746
1971	2256,827827
1972	2254,885762
1973	2252,877022
1974	2249,282898
1975	2243,815841
1976	2238,485712
1977	2233,833791
1978	2230,460995
1979	2227,988518
1980	2226,391449
1981	2225,651086
1982	2225,268013
1983	2224,994037
1984	2224,950518
1985	2223,900417
1986	2221,777059
1987	2217,579363
1988	2214,098972
1989	2211,133788
1990	2210,112796
1991	2206,591619
1992	2200,983773
1993	2191,938704
1994	2184,106635
1995	2177,275036
1996	2172,114256
1997	2167,747728
1998	2164,181004
1999	2161,528024
2000	2157,872415
2001	2153,166524
2002	2147,703035
2003	2139,654746
2004	2129,914015
2005	2117,033300
2006	2109,761010
2007	2109,414178
2008	2107,859247
2009	2103,715675
2010	2093,510870
2011	2084,379467
2012	2076,976501
2013	2073,713827
2014	2070,049551
2015	2066,091360
2016	2060,336159
2017	2056,624338
2018	2054,702200
2019	2055,388969
2020	2055,877615
2021	2056,005853
2022	2056,252763
2023	2053,390870
2024	2048,201366
2025	2038,392304
2026	2034,427204
2027	2034,561742
2028	2041,996810
2029	2043,583600
2030	2041,996475
2031	2034,595841
2032	2033,274405
2033	2037,381155
2034	2042,131014
2035	2046,630440
2036	2050,059825
2037	2051,694823
2038	2051,274295
2039	2048,343044
2040	2044,539249
2041	2040,232983
2042	2035,199982
2043	2032,154767
2044	2030,973133
2045	2032,732804
2046	2033,311634
2047	2032,936532
2048	2031,336201
2049	2028,370539
2050	2024,406428
2051	2018,348574
2052	2016,622058
2053	2020,357372
2054	2022,858098
2055	2022,734627
2056	2017,416355
2057	2011,800933
2058	2006,423232
2059	2002,158965
2060	1998,764084
2061	1996,343093
2062	1995,337844
2063	1993,753865
2064	1991,566874
2065	1987,930487
2066	1984,787607
2067	1981,595621
2068	1979,306479
2069	1973,613705
2070	1965,523203
2071	1954,022309
2072	1945,299953
2073	1939,417599
2074	1934,112544
2075	1929,124213
2076	1923,555114
2077	1918,928532
2078	1914,992405
2079	1912,963363
2080	1908,321461
2081	1901,397914
2082	1890,399383
2083	1882,135321
2084	1876,128280
2085	1874,000972
2086	1871,065094
2087	1868,108643
2088	1864,069138
2089	1862,398501
2090	1863,657131
2091	1863,406825
2092	1860,951027
2093	1854,315339
2094	1848,638642
2095	1844,389124
2096	1842,737613
2097	1842,141067
2098	1842,674579
2099	1844,081627
2100	1845,865266
2101	1847,628085
2102	1849,774732
2103	1849,216982
2104	1846,697157
2105	1841,432356
2106	1839,067852
2107	1839,094441
2108	1840,775213
2109	1843,786299
2110	1849,185420
2111	1851,807073
2112	1851,604468
2113	1846,394694
2114	1843,557186
2115	1842,720057
2116	1845,265117
2117	1847,532701
2118	1849,835136
2119	1851,882469
2120	1852,705785
2121	1851,958642
2122	1850,463724
2123	1848,394760
2124	1846,188239
2125	1843,369768
2126	1840,207001
2127	1835,802944
2128	1833,827349
2129	1833,720027
2130	1837,142148
2131	1836,336531
2132	1832,298188
2133	1823,485180
2134	1816,652240
2135	1811,583175
2136	1806,600328
2137	1801,644745
2138	1796,306503
2139	1791,611611
2140	1787,547404
2141	1784,319347
2142	1781,201571
2143	1778,131647
2144	1774,932220
2145	1771,479294
2146	1767,629680
2147	1763,852525
2148	1758,116970
2149	1749,293969
2150	1743,349972
2151	1740,906046
2152	1744,840271
2153	1746,630133
2154	1746,314200
2155	1741,553841
2156	1738,949220
2157	1737,796201
2158	1738,850754
2159	1739,814863
2160	1741,927108
2161	1742,057236
2162	1739,790656
2163	1732,363931
2164	1728,673215
2165	1728,960850
2166	1736,760326
2167	1740,543089
2168	1740,973182
2169	1735,489894
2170	1732,342933
2171	1730,421246
2172	1730,867280
2173	1730,274878
2174	1728,825854
2175	1728,310699
2176	1728,711617
2177	1730,896095
2178	1731,674710
2179	1731,162377
2180	1728,888715
2181	1726,807245
2182	1725,145810
2183	1723,412800
2184	1726,011326
2185	1734,305722
2186	1740,423856
2187	1743,288647
2188	1739,649754
2189	1737,609939
2190	1736,766129
2191	1739,548559
2192	1738,194021
2193	1734,126080
2194	1725,409503
2195	1722,057917
2196	1725,179428
2197	1725,619954
2198	1722,416533
2199	1712,040446
2200	1704,169270
2201	1698,482261
2202	1697,647836
2203	1693,396344
2204	1687,133529
2205	1677,395484
2206	1671,798264
2207	1670,058458
2208	1668,751990
2209	1667,265894
2210	1665,862497
2211	1661,376312
2212	1654,364342
2213	1643,151038
2214	1637,503585
2215	1636,330235
2216	1640,645157
2217	1644,773223
2218	1650,560872
2219	1652,187675
2220	1649,245112
2221	1638,849166
2222	1631,774521
2223	1627,558102
2224	1628,215919
2225	1627,370723
2226	1626,245322
2227	1623,391625
2228	1618,731632
2229	1610,424146
2230	1605,724845
2231	1604,646521
2232	1609,624944
2233	1611,611480
2234	1611,473989
2235	1607,743085
2236	1606,035631
2237	1605,367754
2238	1605,759875
2239	1606,937822
2240	1610,307049
2241	1609,357660
2242	1604,822737
2243	1594,727548
2244	1589,971806
2245	1590,477008
2246	1593,480222
2247	1597,955473
2248	1604,885040
2249	1606,940074
2250	1604,195239
2251	1593,590182
2252	1588,559981
2253	1587,856343
2254	1593,391167
2255	1596,791920
2256	1599,590716
2257	1599,892355
2258	1597,614664
2259	1590,886851
2260	1587,772298
2261	1587,569861
2262	1592,408134
2263	1592,392786
2264	1586,825716
2265	1582,506051
2266	1580,214694
2267	1582,108661
2268	1582,152134
2269	1580,455748
2270	1576,034518
2271	1571,239172
2272	1565,752139
2273	1559,960857
2274	1554,110317
2275	1548,806838
2276	1543,059007
2277	1537,281357
2278	1530,554659
2279	1527,941403
2280	1528,339578
2281	1532,874424
2282	1532,160110
2283	1525,137735
2284	1521,513843
2285	1521,071383
2286	1526,986996
2287	1526,898823
2288	1522,566653
2289	1512,196575
2290	1507,245677
2291	1506,615087
2292	1507,765300
2293	1510,104914
2294	1514,890943
2295	1513,238950
2296	1506,690817
2297	1492,884988
2298	1489,151370
2299	1496,742669
2300	1500,896109
2301	1501,013834
2302	1493,295765
2303	1489,377683
2304	1488,094156
2305	1490,923195
2306	1492,349804
2307	1492,939110
2308	1493,842726
2309	1494,938245
2310	1496,043115
2311	1497,443670
2312	1498,728559
2313	1500,599509
2314	1498,011341
2315	1489,572894
2316	1485,711534
2317	1486,739147
2318	1495,251879
2319	1500,797826
2320	1503,776840
2321	1503,276568
2322	1499,244451
2323	1490,391148
2324	1483,404338
2325	1478,938252
2326	1478,283001
2327	1478,764842
2328	1481,323507
2329	1482,705695
2330	1482,027454
2331	1477,800246
2332	1474,069916
2333	1470,885918
2334	1469,060744
2335	1466,709527
2336	1463,782801
2337	1461,545591
2338	1460,050250
2339	1459,852422
2340	1458,398846
2341	1455,723016
2342	1451,605982
2343	1447,041629
2344	1441,373272
2345	1437,551395
2346	1435,822003
2347	1437,560805
2348	1437,227336
2349	1435,340443
2350	1430,820630
2351	1429,343699
2352	1431,276989
2353	1431,345708
2354	1429,577551
2355	1424,515521
2356	1422,403655
2357	1423,670630
2358	1425,316441
2359	1426,646148
2360	1426,436245
2361	1426,930794
2362	1427,592564
2363	1429,732584
2364	1426,477571
2365	1415,275637
2366	1410,285119
2367	1412,457436
2368	1427,236704
2369	1432,176519
2370	1429,110716
2371	1415,272424
2372	1406,718618
2373	1401,304971
2374	1400,184472
2375	1403,157433
2376	1411,534180
2377	1414,440910
2378	1410,834286
2379	1406,032706
2380	1401,045641
2381	1396,953562
2382	1393,501691
2383	1390,945050
2384	1389,443709
2385	1387,744327
2386	1386,129830
2387	1383,985757
2388	1381,441453
2389	1378,081596
2390	1376,836086
2391	1377,893077
2392	1379,539828
2393	1381,208956
2394	1382,621427
2395	1382,569519
2396	1381,007328
2397	1377,717247
2398	1374,431769
2399	1371,284825
2400	1368,057688
2401	1365,075503
2402	1361,857298
2403	1361,427252
2404	1365,026762
2405	1366,311141
2406	1364,406006
2407	1356,667529
2408	1352,846203
2409	1352,089954
2410	1355,927353
2411	1355,056785
2412	1349,197843
2413	1345,513888
2414	1343,727918
2415	1345,692896
2416	1342,708602
2417	1333,816240
2418	1327,426489
2419	1324,391212
2420	1327,098254
2421	1327,260565
2422	1324,152079
2423	1321,404519
2424	1319,635701
2425	1320,066651
2426	1318,691073
2427	1315,693617
2428	1310,713021
2429	1305,945635
2430	1300,832240
2431	1297,687169
2432	1296,536033
2433	1298,094630
2434	1297,856625
2435	1295,506387
2436	1293,131651
2437	1290,932456
2438	1289,869339
2439	1287,400268
2440	1281,904338
2441	1280,497508
2442	1284,094885
2443	1296,453978
2444	1300,648553
2445	1297,596387
2446	1284,863169
2447	1278,681304
2448	1278,274902
2449	1278,459377
2450	1279,151045
2451	1280,098040
2452	1278,907467
2453	1274,389076
2454	1272,062747
2455	1272,134787
2456	1276,086607
2457	1276,741588
2458	1273,567691
2459	1270,401717
2460	1267,758552
2461	1266,770112
2462	1264,522069
2463	1260,603461
2464	1257,920641
2465	1257,032876
2466	1259,327044
2467	1259,834961
2468	1259,120890
2469	1256,179462
2470	1258,333253
2471	1265,813219
2472	1269,466952
2473	1269,184330
2474	1264,119165
2475	1258,203033
2476	1249,504696
2477	1246,809685
2478	1249,780827
2479	1260,886858
2480	1262,280496
2481	1252,877651
2482	1245,534075
2483	1241,365325
2484	1242,601284
2485	1244,279099
2486	1246,734020
2487	1249,642565
2488	1252,202989
2489	1254,834108
2490	1252,206213
2491	1242,742720
2492	1235,150021
2493	1230,808922
2494	1232,563866
2495	1230,924020
2496	1224,814631
2497	1221,193278
2498	1221,055253
2499	1226,291259
2500	1229,213176
2501	1229,522352
2502	1228,424519
2503	1226,335451
2504	1222,831297
2505	1222,002814
2506	1225,539420
2507	1227,329667
2508	1226,149497
2509	1219,237815
2510	1217,442066
2511	1219,713238
2512	1227,069559
2513	1228,286757
2514	1223,821569
2515	1220,032336
2516	1216,708434
2517	1214,685918
2518	1211,712884
2519	1207,797880
2520	1205,935463
2521	1205,620006
2522	1207,433059
2523	1204,710975
2524	1196,887941
2525	1193,545593
2526	1194,178487
2527	1199,960880
2528	1201,532883
2529	1198,950622
2530	1198,684592
2531	1200,189138
2532	1204,054882
2533	1205,093167
2534	1203,309773
2535	1201,891263
2536	1200,459176
2537	1199,896714
2538	1194,797033
2539	1183,787520
2540	1181,677941
2541	1186,765722
2542	1200,704966
2543	1200,508094
2544	1185,778256
2545	1179,012389
2546	1178,737381
2547	1187,183199
2548	1186,739799
2549	1178,487795
2550	1174,503796
2551	1175,347424
2552	1177,605281
2553	1180,051012
2554	1182,546509
2555	1180,641142
2556	1172,902147
2557	1165,692928
2558	1160,674969
2559	1159,534751
2560	1158,918569
2561	1159,086757
2562	1159,657108
2563	1160,344741
2564	1160,987097
2565	1161,371935
2566	1161,061593
2567	1161,461320
2568	1162,522948
2569	1164,702477
2570	1164,409775
2571	1161,120670
2572	1158,237584
2573	1156,028266
2574	1155,481816
2575	1152,557907
2576	1146,677754
2577	1143,928127
2578	1144,367895
2579	1148,862481
2580	1150,252838
2581	1148,778004
2582	1146,186238
2583	1142,728815
2584	1138,696157
2585	1136,655365
2586	1136,518130
2587	1137,418407
2588	1138,861747
2589	1140,561764
2590	1138,777082
2591	1133,497604
2592	1128,535078
2593	1124,090381
2594	1120,634454
2595	1118,389969
2596	1117,693908
2597	1116,901002
2598	1115,533220
2599	1115,352870
2600	1116,217561
2601	1118,548622
2602	1118,035922
2603	1114,423201
2604	1110,931343
2605	1108,050069
2606	1106,148344
2607	1106,044272
2608	1108,446847
2609	1108,804118
2610	1107,271424
2611	1103,386064
2612	1102,676914
2613	1104,606332
2614	1106,499572
2615	1108,880477
2616	1108,607965
2617	1105,281867
2618	1098,064679
2619	1093,684847
2620	1092,292873
2621	1093,125373
2622	1095,665656
2623	1100,009709
2624	1100,126697
2625	1095,246895
2626	1091,779094
2627	1090,060192
2628	1090,695307
2629	1091,373617
2630	1092,830229
2631	1091,100950
2632	1085,380027
2633	1079,380185
2634	1074,447062
2635	1071,096988
2636	1071,466686
2637	1076,876304
2638	1080,039571
2639	1080,196595
2640	1075,768791
2641	1075,457269
2642	1079,278320
2643	1081,042299
2644	1080,514013
2645	1077,062946
2646	1073,030040
2647	1068,167387
2648	1063,193928
2649	1058,869457
2650	1054,421661
2651	1050,335669
2652	1045,922434
2653	1047,960067
2654	1057,508064
2655	1063,225482
2656	1064,130615
2657	1058,817976
2658	1054,474208
2659	1050,293749
2660	1047,790303
2661	1048,141797
2662	1048,010821
2663	1046,824493
2664	1043,485861
2665	1043,103363
2666	1046,428031
2667	1047,030008
2668	1044,736255
2669	1038,704079
2670	1036,603007
2671	1038,570750
2672	1038,571737
2673	1035,281576
2674	1033,902087
2675	1034,964891
2676	1040,043443
2677	1038,759017
2678	1029,850759
2679	1024,397171
2680	1023,032068
2681	1027,127320
2682	1027,735363
2683	1025,348012
2684	1024,150894
2685	1024,166021
2686	1024,510193
2687	1024,910339
2688	1025,310221
2689	1024,320122
2690	1021,553908
2691	1019,710413
2692	1018,798017
2693	1018,990784
2694	1017,693320
2695	1015,615521
2696	1011,886047
2697	1005,246115
2698	1003,531805
2699	1007,108701
2700	1017,115417
2701	1020,082276
2702	1015,515412
2703	1012,977926
2704	1013,792404
2705	1013,457216
2706	1011,281508
2707	1006,603197
2708	1003,544750
2709	1001,974436
2710	1002,485624
2711	1004,896485
2712	1008,997664
2713	1011,463148
2714	1012,222743
2715	1012,735874
2716	1013,096800
2717	1012,671454
2718	1011,716553
2719	1010,011909
2720	1011,145035
2721	1015,541363
2722	1015,846823
2723	1010,910946
2724	1006,001413
2725	1002,473915
2726	1001,209456
2727	1002,210300
2728	1005,940722
2729	1008,304627
2730	1008,530269
2731	1007,273334
2732	1004,856521
2733	1001,311413
2734	999,214253
2735	999,193630
2736	997,851755
2737	995,302430
2738	991,511297
2739	989,920557
2740	989,903420
2741	991,917988
2742	996,867420
2743	997,852742
2744	994,714769
2745	986,975902
2746	984,592681
2747	987,066585
2748	987,471353
2749	985,839064
2750	982,672451
2751	978,284449
2752	973,045963
2753	970,120569
2754	969,274116
2755	970,553557
2756	974,906644
2757	976,109334
2758	973,824891
2759	967,354069
2760	966,941253
2761	971,874641
2762	974,994341
2763	977,438189
2764	973,029930
2765	962,710216
2766	946,013363
2767	946,645012
2768	965,305812
2769	971,090536
2770	959,883204
2771	952,048031
2772	949,589313
2773	954,962771
2774	954,345220
2775	948,853410
2776	945,935938
2777	945,814155
2778	946,137061
2779	946,511997
2780	946,593667
2781	945,338456
2782	942,539412
2783	940,932727
2784	941,164869
2785	940,298802
2786	938,528118
2787	935,693477
2788	937,341528
2789	943,125626
2790	945,181622
2791	943,138164
2792	940,650394
2793	938,422177
2794	937,152370
2795	939,211951
2796	944,205525
2797	948,571190
2798	952,782733
2799	951,826407
2800	943,780673
2801	937,607747
2802	935,806892
2803	939,729031
2804	944,826296
2805	951,806777
2806	953,275119
2807	947,154349
2808	941,173485
2809	936,959728
2810	936,109470
2811	933,787619
2812	929,958332
2813	932,139344
2814	942,167973
2815	947,072032
2816	946,041415
2817	938,364675
2818	938,954571
2819	946,574062
2820	951,815453
2821	954,407326
2822	956,102640
2823	957,381268
2824	955,605185
2825	950,969396
2826	943,379316
2827	942,023753
2828	946,845454
2829	951,955502
2830	958,101399
2831	958,332664
2832	952,798338
2833	941,400516
2834	943,038397
2835	957,296036
2836	963,055686
2837	958,695215
2838	957,003296
2839	958,450478
2840	963,694653
2841	966,556386
2842	968,279121
2843	969,480561
2844	969,112619
2845	974,517908
2846	988,253012
2847	995,188965
2848	994,191985
2849	984,372533
2850	986,206781
2851	998,454056
2852	1001,550948
2853	994,552353
2854	990,679506
2855	992,108922
2856	993,233245
2857	993,081928
2858	990,639093
2859	990,381676
2860	992,695805
2861	988,138509
2862	974,714235
2863	969,242492
2864	972,203685
2865	983,351602
2866	984,887465
2867	979,544043
2868	976,457941
2869	974,563167
2870	982,392666
2871	1001,698134
2872	1019,260057
2873	1032,076074
2874	1038,065534
2875	1038,346963
2876	1032,029005
2877	1029,474075
2878	1032,548164
2879	1024,691757
2880	1002,873550
2881	987,958303
2882	982,744567
2883	988,672367
2884	989,508292
2885	986,677080
2886	986,009890
2887	987,104563
2888	986,587346
2889	983,583031
2890	982,986135
2891	985,024191
2892	989,504596
2893	990,431089
2894	988,704418
2895	983,629433
2896	974,429602
2897	973,499162
2898	983,581067
2899	990,997587
2900	993,767756
2901	990,767411
2902	989,857611
2903	990,033738
2904	990,068520
2905	990,515124
2906	990,136923
2907	988,076481
2908	988,760046
2909	991,677588
2910	996,115028
2911	991,943970
2912	980,780443
2913	977,330266
2914	981,881718
2915	981,429550
2916	974,649518
2917	973,086312
2918	978,654209
2919	985,011034
2920	989,616017
2921	991,313562
2922	983,844213
2923	967,474301
2924	962,078586
2925	969,728407
2926	974,298304
2927	972,310613
2928	974,802454
2929	981,381783
2930	991,236172
2931	985,442499
2932	966,599863
2933	956,209159
2934	954,234970
2935	952,517952
2936	951,494246
2937	947,545921
2938	939,020940
2939	931,043368
2940	924,956984
2941	921,516935
2942	917,420192
2943	912,846200
2944	909,843933
2945	908,833859
2946	904,368447
2947	894,862229
2948	890,062860
2949	890,520154
2950	895,915158
2951	893,934316
2952	886,480431
2953	889,648891
2954	902,624974
2955	905,829344
2956	897,871122
2957	893,443807
2958	894,436930
2959	896,137631
2960	897,612937
2961	898,237059
2962	894,828524
2963	888,212269
2964	891,753881
2965	904,473282
2966	911,818292
2967	913,442920
2968	907,165101
2969	890,842960
2970	879,633220
2971	875,668894
2972	879,064484
2973	875,138233
2974	866,013793
2975	859,893188
2976	856,000848
2977	852,689881
2978	850,570510
2979	845,671543
2980	836,987306
2981	831,719456
2982	830,789685
2983	834,089552
2984	837,539209
2985	840,878575
2986	839,230409
2987	832,562537
2988	828,938660
2989	828,859497
2990	825,151648
2991	817,320609
2992	811,403639
2993	808,590249
2994	808,290422
2995	810,162905
2996	813,391268
2997	816,884436
2998	819,913774
2999	815,512508
3000	804,056126
3001	795,801443
3002	791,259584
3003	790,170413
3004	793,717763
3005	793,060423
3006	785,258477
3007	778,672224
3008	775,800202
3009	777,734514
3010	781,544766
3011	787,331454
3012	791,118289
3013	792,296052
3014	795,585871
3015	801,281782
3016	803,637558
3017	802,207528
3018	799,522569
3019	794,816366
3020	796,619625
3021	805,461977
3022	820,287561
3023	819,292112
3024	804,744691
3025	803,088482
3026	814,121789
3027	813,419450
3028	799,319882
3029	794,132648
3030	801,872414
3031	803,521496
3032	793,922161
3033	788,441964
3034	789,891834
3035	798,590629
3036	801,892587
3037	801,203881
3038	801,046318
3039	800,665994
3040	801,158724
3041	802,861694
3042	800,304056
3043	793,265139
3044	787,000763
3045	781,699921
3046	782,787708
3047	789,543330
3048	799,384281
3049	797,426120
3050	787,337837
3051	785,645639
3052	790,596796
3053	793,666333
3054	795,184889
3055	797,128361
3056	799,272484
3057	798,227096
3058	793,692746
3059	790,386937
3060	788,884282
3061	790,030247
3062	794,783399
3063	796,351539
3064	793,196346
3065	785,452099
3066	780,243987
3067	777,289471
3068	775,883065
3069	776,077025
3070	777,731326
3071	780,839572
3072	779,144762
3073	771,551706
3074	769,312339
3075	774,267726
3076	776,329973
3077	773,795006
3078	767,715588
3079	759,435777
3080	751,014859
3081	750,518665
3082	755,835215
3083	757,788202
3084	756,868503
3085	751,936882
3086	743,254507
3087	740,432600
3088	743,815271
3089	745,932044
3090	746,260742
3091	746,098899
3092	745,238355
3093	743,976983
3094	743,019022
3095	740,882616
3096	736,160661
3097	737,386780
3098	745,373332
3099	758,275221
3100	761,408087
3101	756,471862
3102	747,923588
3103	736,544505
3104	734,383743
3105	741,479058
3106	744,169841
3107	741,919451
3108	741,305457
3109	742,711493
3110	741,884557
3111	738,378825
3112	738,153824
3113	742,289046
3114	748,494772
3115	756,495765
3116	761,787985
3117	763,449647
3118	761,893273
3119	763,254483
3120	766,247818
3121	765,786774
3122	762,712051
3123	760,551043
3124	759,365435
3125	756,540725
3126	752,337368
3127	753,789393
3128	761,399040
3129	763,166981
3130	756,970791
3131	759,070063
3132	772,669117
3133	773,302933
3134	755,161124
3135	744,659727
3136	749,592069
3137	753,274304
3138	753,020146
3139	748,960149
3140	752,394535
3141	759,020604
3142	754,773902
3143	743,575836
3144	744,699468
3145	755,169635
3146	751,556558
3147	736,707484
3148	742,259819
3149	766,086618
3150	771,019740
3151	756,635022
3152	750,763963
3153	754,802347
3154	756,033200
3155	754,119872
3156	753,784739
3157	755,247298
3158	758,764048
3159	763,668846
3160	769,433235
3161	777,746271
3162	773,599840
3163	749,721444
3164	739,791465
3165	749,897090
3166	776,193855
3167	781,529481
3168	774,211098
3169	780,435823
3170	794,437718
3171	797,834404
3172	793,687179
3173	795,232860
3174	800,524397
3175	803,107427
3176	803,293770
3177	792,620807
3178	772,316606
3179	767,609330
3180	779,366907
3181	781,907487
3182	773,789430
3183	774,028119
3184	783,986533
3185	786,372801
3186	778,938053
3187	779,418798
3188	790,289485
3189	797,383028
3190	798,890548
3191	795,248715
3192	785,142952
3193	784,911929
3194	800,149190
3195	811,479979
3196	812,824466
3197	810,258613
3198	806,398494
3199	804,006321
3200	809,678676
3201	819,478850
3202	818,001394
3203	810,413609
3204	816,641943
3205	830,354133
3206	825,584676
3207	801,155454
3208	835,647771
3209	882,082063
3210	604,632414
3211	93,525012
3212	-100,892969
3213	-13,441268
3214	16,061027
3215	0,000000
